date,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,FeeTotNtv,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,HashRate,IssTotNtv,IssTotUSD,PriceBTC,btc_close,ROI1yr,ROI30d,ReferenceRate,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,SplyExNtv,SplyExUSD,SplyExpFut10yr,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d,fear_greed_index,funding_rate,spx_close,vix_close,gld_close,us_dollar_index_close,us_dollar_index_source
2020-09-18,974291.0,31446058.0,1614337837.0,1614337837.0,165.0,1.75269523,201951566927.1664,201941748342.8987,70.31945472,38278.84182424,418009272.2564481,45888.91341182,501112112.7433663,142275247.6080699,1031.25,11261366.370324364,1.0,10920.1128439509,6.346857179337778,-6.958734972928145,,,,,18493542.12846213,2745308.47431088,29979078330.92949,20538431.25,326660.0,862015.0,3459102100.3458,49.0,6.657e-05,3319.469970703125,25.829999923706055,183.1999969482422,92.93000030517578,DX-Y.NYB
2020-09-19,892685.0,31462617.0,1614337838.0,1614337838.0,149.0,1.77573693,204803721045.65717,204794669577.00223,45.95832196,17548.67625186,194330172.1689565,42985.13195438,476007875.09625435,128478859.9612268,931.25,10312457.20389648,1.0,11073.7795478083,8.88538165812837,-6.688345780230192,,,,,18494473.37844029,2729766.720225,30228834876.715343,20538664.0625,292875.0,768684.0,2609652848.52773,48.0,-9.426333333333334e-05,3319.469970703125,25.829999923706055,183.1999969482422,92.93000030517578,
2020-09-20,820833.0,31438817.0,1614337838.0,1614337838.0,142.0,1.75066035,201991869981.6736,201983756850.9437,33.79408106,17751.91962099,193872585.8713892,17255.87358071,188455158.87793687,135654384.57842135,887.5,9692581.06359442,1.0,10921.2180998247,9.36084494841778,-5.236413133135927,,,,,18495360.87782331,2731082.70785329,29826749901.125603,20538885.9375,261651.0,680167.0,2710721791.71621,52.0,-8.099666666666666e-05,3319.469970703125,25.829999923706055,183.1999969482422,92.93000030517578,
2020-09-21,946997.0,31473435.0,1614337839.0,1614337839.0,145.0,1.67690819,193385500705.58487,193377605557.32916,62.31195942,39835.5952146,416496283.99313015,39621.1289557,414253957.76723707,139219832.7594406,906.25,9475188.09083682,1.0,10455.3799623027,4.064555984280156,-10.502301152486892,,,,,18496267.12781785,2734621.12296717,28591502893.560658,20539112.5,299730.0,797929.0,4410493000.68902,48.0,-3.192333333333333e-05,3281.06005859375,27.780000686645508,179.52000427246094,93.54000091552734,DX-Y.NYB
2020-09-22,968239.0,31516913.0,1614337840.0,1614337840.0,129.0,1.68568673,194586236941.46973,194579279353.19925,74.59113089,38922.13543237,409454604.6724185,41589.62263985,437516141.0674413,123857644.31701958,806.25,8481620.326067396,1.0,10519.8391641146,8.533170463338207,-9.821776836037904,,,,,18497073.37781785,2732694.37286533,28747505287.224285,20539314.0625,311008.0,818072.0,3210633991.65678,39.0,0.0001,3315.570068359375,26.860000610351562,178.64999389648438,93.98999786376953,DX-Y.NYB
2020-09-23,1013565.0,31600368.0,1614337841.0,1614337841.0,142.0,1.64062817,189295175073.38928,189287572982.13623,96.51095568,61079.54454009,625045276.8004317,71592.84935194,732631074.3974811,136339422.42648664,887.5,9082053.367249385,1.0,10233.2995687317,18.802996695541168,-13.0664783515006,,,,,18497960.87781785,2723271.69086917,27868055019.710724,20539535.9375,349540.0,917986.0,3248613100.93573,43.0,-1.263e-05,3236.919921875,28.579999923706055,174.7899932861328,94.38999938964844,DX-Y.NYB
2020-09-24,943668.0,31668024.0,1614337841.0,1614337841.0,137.0,1.72053475,198659587209.1956,198651885942.9316,81.64235754,33984.43355753,364960283.4294109,33078.40374391,355230390.5649472,131538738.53823008,856.25,9195305.319932057,1.0,10739.0427094097,27.479128005062865,-5.45330899262272,,,,,18498817.12781785,2725279.06607508,29266888285.640465,20539750.0,318555.0,832903.0,3442718828.46181,39.0,3.9966666666666665e-05,3246.590087890625,28.510000228881836,175.44000244140625,94.3499984741211,DX-Y.NYB
2020-09-25,1140261.0,31588129.0,1614337842.0,1614337842.0,169.0,1.71066582,197645812953.4677,197636076133.56735,75.64534972,38689.03488501,413339356.23350555,51402.09403159,549160983.7055782,162263115.42307213,1056.25,11284584.80081642,1.0,10683.6305806546,32.032042551797105,-6.872517119853196,,,,,18499873.37744111,2714975.53357358,29005795636.215736,20540014.0625,345399.0,899906.0,3126334561.1697,46.0,-3.559e-05,3298.4599609375,26.3799991607666,174.94000244140625,94.58000183105469,DX-Y.NYB
2020-09-26,952990.0,31529749.0,1614337842.0,1614337842.0,150.0,1.71935636,198736273241.69925,198727627226.29135,42.28706526,13699.52168222,147160678.65289947,18897.67862584,202999438.67035425,144020516.64769718,937.5,10070653.518958218,1.0,10742.0304202221,31.211915961292675,-5.061067900968418,,,,,18500810.87720381,2710773.347371,29119209759.786568,20540248.4375,281747.0,749690.0,2215752882.95837,45.0,0.0001,3298.4599609375,26.3799991607666,174.94000244140625,94.58000183105469,
2020-09-27,784428.0,31533743.0,1614337843.0,1614337843.0,152.0,1.72167524,199057194328.15533,199048470247.10236,36.87713689,18590.5710235,200012687.09162408,24853.25987295,267391856.00546947,145940790.2029998,950.0,10220883.07545003,1.0,10758.8242899474,31.173516444195894,-6.671292032846514,,,,,18501760.87680381,2707391.44664317,29128348858.540367,20540485.9375,258919.0,665105.0,2223792987.89894,47.0,0.0001,3298.4599609375,26.3799991607666,174.94000244140625,94.58000183105469,
2020-09-28,884124.0,31611876.0,1614337844.0,1614337844.0,129.0,1.71621999,198483977030.04517,198476884878.0805,58.79373725,47021.37328413,504415906.7786596,41221.54509291,442198974.5219819,123857644.31701958,806.25,8648946.137384573,1.0,10727.3750541204,33.01958372622118,-6.6434869204216405,,,,,18502567.12650381,2715941.029735,29134918050.841312,20540687.5,297685.0,778666.0,3265431159.21933,43.0,0.0001,3351.60009765625,26.190000534057617,176.6999969482422,94.26000213623047,DX-Y.NYB
2020-09-29,998051.0,31702343.0,1614337844.0,1614337844.0,141.0,1.73140353,200598525114.73715,200590541951.94568,83.15732602,49321.38211967,534700143.91423315,50663.95049175,549255119.2801723,135379285.64883533,881.25,9553757.043570269,1.0,10841.1427444769,30.89428140463824,-7.332548598564141,,,,,18503448.37650381,2716569.04868742,29450712832.048138,20540907.8125,345931.0,891973.0,2828750275.49269,45.0,0.0001,3335.469970703125,26.270000457763672,178.19000244140625,93.88999938964844,DX-Y.NYB
2020-09-30,1118241.0,31684743.0,1614337845.0,1614337845.0,156.0,1.71995233,199336157853.55048,199327212745.7536,93.96886874,37196.31009792,400691736.8018808,35032.1564921,377378712.8825926,149781337.31360504,975.0,10503042.972632924,1.0,10772.351766803,29.560228343768664,-7.757916123756203,,,,,18504423.37650371,2719924.17868864,29299980031.866768,20541151.5625,351403.0,929678.0,2627247662.82205,49.0,0.0001,3363.0,26.3700008392334,177.1199951171875,93.88999938964844,DX-Y.NYB
2020-10-01,922880.0,31772294.0,1614337846.0,1614337846.0,124.0,1.69356781,196277557842.57623,196270808040.522,104.92605554,41408.40487755,439203104.8876396,49175.73799912,521588235.0026055,119056960.428763,775.0,8220128.432729427,1.0,10606.6173325541,26.835017676654605,-11.392698050547937,,,,,18505198.37650371,2713082.8748151,28776631844.669544,20541345.3125,304377.0,818669.0,3750289448.1516,45.0,9.137333333333333e-05,3380.800048828125,26.700000762939453,178.6999969482422,93.70999908447266,DX-Y.NYB
2020-10-02,996361.0,31817521.0,1614337846.0,1614337846.0,136.0,1.68748627,195610887017.89536,195603431113.76624,121.31761787,35601.40129218,376310573.93578047,58241.68845221,615620801.7928277,130578601.76057877,850.0,8984589.82612218,1.0,10570.1056777908,28.055129697512964,-7.397728391590157,,,,,18506048.37649825,2690856.75937761,28442640310.41903,20541557.8125,315938.0,848341.0,3557390483.76448,41.0,2.695e-05,3348.419921875,27.6299991607666,178.5399932861328,93.83999633789062,DX-Y.NYB
2020-10-03,1002444.0,31735979.0,1614337847.0,1614337847.0,151.0,1.68506329,195354357355.87143,195345995901.88947,69.1389914,18415.55061231,194389127.66766527,18750.99156555,197929943.5605524,144980653.4253485,943.75,9961947.003296636,1.0,10555.7054339567,29.26905637112113,2.8671362346303053,,,,,18506992.12649825,2691625.84890154,28412009599.4283,20541793.75,303899.0,772955.0,1796086368.42649,40.0,9.916333333333335e-05,3348.419921875,27.6299991607666,178.5399932861328,93.83999633789062,
2020-10-04,923546.0,31670111.0,1614337848.0,1614337848.0,158.0,1.70216949,197399052168.17535,197389937047.8804,57.06685152,14229.09310428,151762080.39348403,16098.3782036,171699162.35944664,151587945.74942547,987.5,10532298.389662461,1.0,10665.618622443,31.000963656396056,1.8492439860299792,,,,,18507979.62649825,2690084.79126304,28691418445.645767,20542040.625,274508.0,718955.0,1835679192.75064,42.0,7.129999999999999e-06,3348.419921875,27.6299991607666,178.5399932861328,93.83999633789062,
2020-10-05,946902.0,31681989.0,1614337848.0,1614337848.0,140.0,1.71835152,199389146257.06775,199381286256.6783,100.04754586,31431.53647011,338600488.72774667,37093.73076206,399597244.5290077,134303836.4311297,875.0,9426056.149642035,1.0,10772.6355995909,37.150486861814606,6.358126910352686,,,,,18508854.62649825,2686888.49149969,28944870615.66065,20542259.375,295868.0,767254.0,2349831037.18372,42.0,-6.478666666666667e-05,3408.60009765625,27.959999084472656,179.41000366210938,93.51000213623047,DX-Y.NYB
2020-10-06,978521.0,31745805.0,1614337849.0,1614337849.0,130.0,1.69012311,196135347147.1712,196128140272.7349,114.46013121,29651.21001991,314195297.56227237,29852.48418098,316328073.7588094,124710705.2574776,812.5,8609553.508876368,1.0,10596.3735493863,28.815260988289303,3.3459828034473955,,,,,18509667.12649825,2688114.78617891,28484268417.980408,20542462.5,318289.0,840537.0,2990765980.82549,47.0,-5.006666666666667e-06,3360.969970703125,29.479999542236328,177.3000030517578,93.83000183105469,DX-Y.NYB
2020-10-07,1063425.0,31787910.0,1614337850.0,1614337850.0,151.0,1.70039927,197456284574.17596,197447762803.2722,108.33383901,36960.4138734,394263919.6759997,60682.1321652,647308100.0580245,144856280.72214702,943.75,10067164.709484251,1.0,10667.1943941555,30.24474304557931,2.8869555522475507,,,,,18510610.87649825,2665774.30669352,28436332740.44488,20542698.4375,369576.0,936265.0,2271566458.00362,43.0,4.02e-06,3419.43994140625,28.059999465942383,177.22000122070312,93.62999725341797,DX-Y.NYB
2020-10-08,1033122.0,31787815.0,1614337850.0,1614337850.0,162.0,1.73638098,201823517432.12747,201814126249.56207,103.39374193,41237.49535682,449593004.0133952,37503.36999038,408881592.55802584,155408725.0131643,1012.5,11038810.980751716,1.0,10902.5293637054,26.79819137241242,7.853620970650661,,,,,18511623.37649825,2671252.18664556,29123405402.765476,20542951.5625,329472.0,847097.0,3167337736.9737,46.0,4.9323333333333336e-05,3446.830078125,26.360000610351562,177.85000610351562,93.61000061035156,DX-Y.NYB
2020-10-09,1006667.0,31828049.0,1614337851.0,1614337851.0,142.0,1.76179817,205009453844.92087,205001171683.37268,110.16141041,42767.38783851,473610487.0369322,46734.78567198,517545861.9837052,136222462.66586015,887.5,9828267.015802886,1.0,11074.1036797779,29.097540246110498,8.324200300717061,,,,,18512509.88549825,2670019.37810042,29568071420.10016,20543173.4375,339374.0,879586.0,2986893697.03814,48.0,8.709333333333334e-05,3477.139892578125,25.0,181.0800018310547,93.05999755859375,DX-Y.NYB
2020-10-10,917402.0,31836787.0,1614337852.0,1614337852.0,143.0,1.79700041,209254297811.47684,209245502834.5193,75.12837831,26948.18969618,304591461.4192852,22998.0301142,259943383.25597775,137181775.7832253,893.75,10101926.018506376,1.0,11302.8542864407,36.345637052176016,9.36872909637329,,,,,18513403.11999825,2675377.41304491,30239401060.881287,20543396.875,294652.0,767321.0,2987788351.4691,53.0,0.0001,3477.139892578125,25.0,181.0800018310547,93.05999755859375,
2020-10-11,791020.0,31853510.0,1614337852.0,1614337852.0,140.0,1.80770338,210660289442.9037,210651884316.41144,51.72072143,14309.07489011,162812410.639108,14100.3334002,160437295.16632953,134303836.4311297,875.0,9955979.712405037,1.0,11378.2625284629,36.69634877942605,9.54308084217507,,,,,18514275.70034825,2676514.06588193,30454079702.728245,20543615.625,257292.0,666953.0,2036940568.54965,55.0,0.0001,3477.139892578125,25.0,181.0800018310547,93.05999755859375,
2020-10-12,945894.0,31875435.0,1614337853.0,1614337853.0,149.0,1.83284911,213821025341.36935,213811864362.03705,75.1001319,35304.03783536,407705205.4953847,31681.53558169,365871094.82998174,142937654.4874166,931.25,10754448.949669424,1.0,11548.401556692,39.28419296668562,10.648903756360124,,,,,18515205.2681668,2682555.48156759,30979227899.24781,20543848.4375,315903.0,808023.0,3556041211.23286,52.0,0.0001,3534.219970703125,25.06999969482422,180.55999755859375,93.06999969482422,DX-Y.NYB
